# Chemical synapses in the C. elegans
# These data include extrapolated connections from the dataset used by Cook et al.
M2R,M3R,1,Sp
M2R,NSMR,1,Sp
M2R,pm4D,3,Sp
M2R,pm4VR,3,Sp
M2R,pm5VR,12,Sp
M2R,g1AR,3,Sp
M3L,NSML,1,Sp
M3L,pm4D,17,Sp
M3L,pm4VL,6,Sp
M3L,pm5D,4,Sp
M3L,pm5VL,2,Sp
M3R,M4,2,Sp
M3R,pm4D,6,Sp
M3R,pm4VR,1,Sp
M3R,g1AR,3,Sp
M3R,bm,1,Sp
M4,I4,5,Sp
M4,I5,1,Sp
M4,M2L,1,Sp
M4,M3L,1,Sp
M4,M4,15,Sp
M4,MCL,1,Sp
M4,pm4VR,1,Sp
M4,pm5D,69,Sp
M4,pm5VL,50,Sp
M4,pm5VR,72,Sp
M4,g1p,46,Sp
M4,g1AL,43,Sp
M4,g1AR,49,Sp
M4,g2L,3,Sp
M5,I5,1,Sp
M5,M1,1,Sp
M5,pm5VL,1,Sp
M5,pm5VR,3,Sp
M5,pm6D,2,Sp
M5,pm6VL,2,Sp
M5,pm6VR,2,Sp
M5,pm7D,3,Sp
M5,pm7VR,2,Sp
M5,mc3V,4,Sp
M5,g1AL,3,Sp
M5,g1AR,1,Sp
M5,g2L,2,Sp
M5,g2R,1,Sp
MCL,mc2DR,7,Sp
MCL,mc2V,13,Sp
MCR,mc2DL,6,Sp
MCR,mc2DR,4,Sp
MCR,mc2V,11,Sp
MI,I1L,1,Sp
MI,I3,2,Sp
MI,I4,1,Sp
MI,M1,7,Sp
MI,M2L,3,Sp
MI,M2R,2,Sp
MI,M3L,2,Sp
MI,M3R,2,Sp
MI,MCL,3,Sp
MI,NSML,1,Sp
MI,NSMR,2,Sp
MI,pm4D,2,Sp
MI,pm4VL,1,Sp
MI,pm4VR,7,Sp
MI,pm5D,5,Sp
NSML,I4,1,Sp
NSML,I6,1,Sp
NSML,M3L,21,Sp
NSML,M3R,1,Sp
NSML,M4,13,Sp
NSML,NSMR,7,Sp
NSML,pm4VL,2,Sp
NSML,pm5D,38,Sp
NSML,pm5VL,63,Sp
NSML,pm5VR,8,Sp
NSML,bm,88,Sp
NSMR,I2L,1,Sp
NSMR,I2R,1,Sp
NSMR,I4,3,Sp
NSMR,I6,4,Sp
NSMR,M3R,24,Sp
NSMR,pm4D,3,Sp
NSMR,pm5D,9,Sp
NSMR,pm5VL,1,Sp
NSMR,pm5VR,53,Sp
NSMR,bm,72,Sp
ASIL,AWAR,2,Sp
ASIL,ASGL,3,Sp
ASIL,ASER,8,Sp
ASIL,ADFL,1,Sp
ASIL,AWCL,3,Sp
ASIL,AWCR,4,Sp
ASIL,ASKL,3,Sp
ASIL,CEPVR,1,Sp
ASIL,AIYL,3,Sp
ASIL,AIYR,2,Sp
ASIL,AIAL,2,Sp
ASIL,AIZL,1,Sp
ASIL,RIBL,1,Sp
ASIL,AIBL,3,Sp
ASIL,SAAVL,2,Sp
ASIL,RIAL,3,Sp
ASIL,RMFL,1,Sp
ASIR,AWAR,1,Sp
ASIR,ASGR,3,Sp
ASIR,ASEL,2,Sp
ASIR,ASER,2,Sp
ASIR,AWCL,2,Sp
ASIR,AWCR,5,Sp
ASIR,ASHR,2,Sp
ASIR,ADLR,1,Sp
ASIR,CEPVR,1,Sp
ASIR,AIAL,1,Sp
ASIR,AIAR,4,Sp
ASIR,AIBR,3,Sp
ASIR,CEPshVR,4,Sp
ASIR,hyp,2,Sp
ASJL,ASKL,12,Sp
ASJL,ASKR,1,Sp
ASJL,CEPDL,1,Sp
ASJL,ALA,3,Sp
ASJL,PVQL,34,Sp
ASJL,HSNL,1,Sp
ASJL,HSNR,1,Sp
ASJR,ASKR,12,Sp
ASJR,PVQR,19,Sp
ASJR,hyp,1,Sp
ASJR,HSNR,1,Sp
AWAL,ASGL,1,Sp
AWAL,AWBL,9,Sp
AWAL,ASEL,7,Sp
AWAL,AFDL,7,Sp
AWAL,ASHL,2,Sp
AWAL,AIYL,3,Sp
AWAL,AIZL,23,Sp
AWAL,ADAL,2,Sp
AWAR,ASIL,2,Sp
AWAR,ASGR,1,Sp
AWAR,AWBR,3,Sp
AWAR,ASER,5,Sp
AWAR,ADFR,9,Sp
AWAR,AFDR,23,Sp
AWAR,RIR,2,Sp
AWAR,AIYR,8,Sp
AWAR,AIAR,3,Sp
AWAR,AUAR,1,Sp
AWAR,AIZR,25,Sp
AWAR,RIFR,5,Sp
AWAR,RIGR,6,Sp
ASGL,ASKL,2,Sp
ASGL,AINR,2,Sp
ASGL,AIAL,46,Sp
ASGL,AIBL,17,Sp
ASGR,ASER,3,Sp
ASGR,AIYR,1,Sp
ASGR,AIAR,51,Sp
ASGR,AIBR,20,Sp
AWBL,AWAL,2,Sp
AWBL,ASEL,1,Sp
AWBL,ADFL,25,Sp
AWBL,AWCL,1,Sp
AWBL,ASHL,2,Sp
AWBL,AIYL,1,Sp
AWBL,AIAL,4,Sp
AWBL,AIZL,15,Sp
AWBL,AVHR,2,Sp
AWBL,RIGL,2,Sp
AWBL,AIBR,1,Sp
AWBL,RIAL,10,Sp
AWBL,AVBL,2,Sp
AWBL,SMBDL,2,Sp
AWBL,SMBVL,3,Sp
AWBL,HSNL,1,Sp
AWBR,ASGR,1,Sp
AWBR,ASER,1,Sp
AWBR,ADFR,7,Sp
AWBR,ASHR,2,Sp
AWBR,URYVR,1,Sp
AWBR,OLQVR,1,Sp
AWBR,AIMR,1,Sp
AWBR,RIR,7,Sp
AWBR,AIYR,1,Sp
AWBR,AIZR,8,Sp
AWBR,RIFR,1,Sp
AWBR,RIAR,3,Sp
AWBR,AVBR,2,Sp
AWBR,HSNL,2,Sp
AWBR,HSNR,2,Sp
ASEL,ASJL,1,Sp
ASEL,AWBL,1,Sp
ASEL,ASER,2,Sp
ASEL,ADFR,1,Sp
ASEL,AFDR,3,Sp
ASEL,AWCL,16,Sp
ASEL,AWCR,11,Sp
ASEL,IL2R,1,Sp
ASEL,OLLR,1,Sp
ASEL,RIR,1,Sp
ASEL,AIYL,32,Sp
ASEL,AIYR,21,Sp
ASEL,AIAL,6,Sp
ASEL,AIZL,1,Sp
ASEL,AIBL,16,Sp
ASEL,AIBR,13,Sp
ASEL,RIAR,2,Sp
ASER,AWAR,1,Sp
ASER,ASEL,3,Sp
ASER,AFDL,2,Sp
ASER,AFDR,3,Sp
ASER,AWCL,1,Sp
ASER,AWCR,1,Sp
ASER,ASKL,1,Sp
ASER,ASHR,2,Sp
ASER,ADLL,4,Sp
ASER,ADLR,1,Sp
ASER,AIYL,9,Sp
ASER,AIYR,38,Sp
ASER,AIAL,8,Sp
ASER,AIAR,4,Sp
ASER,AIZL,1,Sp
ASER,AIBL,4,Sp
ASER,AIBR,32,Sp
ASER,hyp,2,Sp
ADFL,AWBL,2,Sp
ADFL,AFDL,1,Sp
ADFL,AWCR,2,Sp
ADFL,ADLL,1,Sp
ADFL,URXL,1,Sp
ADFL,RIR,4,Sp
ADFL,AIAL,2,Sp
ADFL,AUAL,12,Sp
ADFL,AIZL,39,Sp
ADFL,ADAL,2,Sp
ADFL,RIBL,4,Sp
ADFL,RIGL,4,Sp
ADFL,RIGR,1,Sp
ADFL,AIBL,2,Sp
ADFL,AIBR,1,Sp
ADFL,RIAL,46,Sp
ADFL,RIVL,1,Sp
ADFL,SMDVL,1,Sp
ADFL,SMBDL,1,Sp
ADFL,SMBVL,9,Sp
ADFR,AWAR,1,Sp
ADFR,AWBR,4,Sp
ADFR,ADFR,1,Sp
ADFR,AFDR,1,Sp
ADFR,AWCR,1,Sp
ADFR,ASHR,6,Sp
ADFR,BAGL,6,Sp
ADFR,URXR,10,Sp
ADFR,URYVR,2,Sp
ADFR,OLQVR,1,Sp
ADFR,RIH,2,Sp
ADFR,RIR,7,Sp
ADFR,AIYR,2,Sp
ADFR,AUAR,9,Sp
ADFR,AIZR,37,Sp
ADFR,ADAR,4,Sp
ADFR,AVHL,1,Sp
ADFR,PVPR,1,Sp
ADFR,RIGR,24,Sp
ADFR,RIAR,61,Sp
ADFR,SMBDR,2,Sp
ADFR,SMBVR,19,Sp
AFDL,AWBL,4,Sp
AFDL,ASEL,1,Sp
AFDL,ASER,1,Sp
AFDL,AFDL,1,Sp
AFDL,AINR,3,Sp
AFDL,AIYL,25,Sp
AFDL,AIBL,1,Sp
AFDR,ASEL,1,Sp
AFDR,ASER,4,Sp
AFDR,AFDL,1,Sp
AFDR,AIYR,29,Sp
AWCL,ASIL,1,Sp
AWCL,ASGR,1,Sp
AWCL,ASER,1,Sp
AWCL,AFDL,2,Sp
AWCL,AWCR,11,Sp
AWCL,AIYL,22,Sp
AWCL,AIAL,2,Sp
AWCL,AIAR,4,Sp
AWCL,AIZL,1,Sp
AWCL,AIBL,12,Sp
AWCL,AIBR,2,Sp
AWCL,RIAL,6,Sp
AWCL,AVAL,1,Sp
AWCL,SMDVL,1,Sp
AWCR,ASIL,2,Sp
AWCR,ASIR,2,Sp
AWCR,ASGR,3,Sp
AWCR,ASEL,8,Sp
AWCR,ASER,5,Sp
AWCR,ADFR,1,Sp
AWCR,AWCL,17,Sp
AWCR,ASHR,1,Sp
AWCR,IL2L,2,Sp
AWCR,AIYL,12,Sp
AWCR,AIYR,22,Sp
AWCR,AIAL,1,Sp
AWCR,AIAR,8,Sp
AWCR,AIBL,3,Sp
AWCR,AIBR,18,Sp
AWCR,RIAL,3,Sp
AWCR,RIVL,3,Sp
ASKL,ASJL,1,Sp
ASKL,ASER,4,Sp
ASKL,AIML,5,Sp
ASKL,AIAL,29,Sp
ASKL,AIBL,9,Sp
ASKR,AWAR,2,Sp
ASKR,ASGR,1,Sp
ASKR,ASER,1,Sp
ASKR,ADLR,3,Sp
ASKR,CEPVR,2,Sp
ASKR,AIMR,5,Sp
ASKR,AIAL,1,Sp
ASKR,AIAR,35,Sp
ASKR,ALA,1,Sp
ASKR,RIFR,1,Sp
ASKR,AIBR,2,Sp
ASKR,HSNL,1,Sp
ASHL,ADFL,6,Sp
ASHL,ASKL,1,Sp
ASHL,ADLL,6,Sp
ASHL,URXL,2,Sp
ASHL,RIR,4,Sp
ASHL,AIAL,24,Sp
ASHL,AIZL,3,Sp
ASHL,ADAL,2,Sp
ASHL,AVFL,2,Sp
ASHL,AVHR,2,Sp
ASHL,AIBL,13,Sp
ASHL,AVDL,7,Sp
ASHL,AVDR,20,Sp
ASHL,RIAL,9,Sp
ASHL,RIML,4,Sp
ASHL,AVBL,14,Sp
ASHL,AVAL,15,Sp
ASHL,AVAR,1,Sp
ASHL,RIPL,4,Sp
ASHL,HSNL,2,Sp
ASHR,AWAR,1,Sp
ASHR,AWBL,1,Sp
ASHR,ADFR,3,Sp
ASHR,ASHR,2,Sp
ASHR,ADLR,13,Sp
ASHR,AIAR,28,Sp
ASHR,ADAR,5,Sp
ASHR,AVHL,1,Sp
ASHR,PVPR,1,Sp
ASHR,RMGR,6,Sp
ASHR,AIBR,7,Sp
ASHR,AVDL,27,Sp
ASHR,AVDR,2,Sp
ASHR,RIAR,3,Sp
ASHR,AVER,7,Sp
ASHR,AVBR,6,Sp
ASHR,AVAR,10,Sp
ASHR,PVCL,3,Sp
ASHR,SMBVR,7,Sp
ASHR,HSNL,4,Sp
ASHR,HSNR,5,Sp
ADLL,AWAL,1,Sp
ADLL,ASGL,2,Sp
ADLL,AWBL,3,Sp
ADLL,ASEL,1,Sp
ADLL,ASER,12,Sp
ADLL,AWCL,2,Sp
ADLL,ASHL,6,Sp
ADLL,OLQVL,2,Sp
ADLL,RIR,1,Sp
ADLL,AIAL,19,Sp
ADLL,ALA,5,Sp
ADLL,ADAL,1,Sp
ADLL,RIGL,1,Sp
ADLL,AIBL,26,Sp
ADLL,AVJL,3,Sp
ADLL,AVJR,9,Sp
ADLL,AVDL,4,Sp
ADLL,AVDR,15,Sp
ADLL,RIAL,1,Sp
ADLL,AVBL,12,Sp
ADLL,AVAL,9,Sp
ADLL,AVAR,5,Sp
ADLL,RIPL,3,Sp
ADLL,SMBVL,5,Sp
ADLR,ASER,2,Sp
ADLR,AWCR,7,Sp
ADLR,ASHR,4,Sp
ADLR,ADLR,3,Sp
ADLR,URXR,8,Sp
ADLR,CEPVR,1,Sp
ADLR,OLLR,1,Sp
ADLR,OLQVR,1,Sp
ADLR,URBR,6,Sp
ADLR,AIAR,22,Sp
ADLR,ADAR,1,Sp
ADLR,RIFR,2,Sp
ADLR,AIBR,27,Sp
ADLR,RICL,1,Sp
ADLR,RICR,5,Sp
ADLR,AVJL,2,Sp
ADLR,AVJR,3,Sp
ADLR,AVDL,26,Sp
ADLR,AVDR,3,Sp
ADLR,AVBL,3,Sp
ADLR,AVBR,7,Sp
ADLR,AVAR,8,Sp
ADLR,PVCL,3,Sp
ADLR,RIPR,2,Sp
ADLR,SMBVR,5,Sp
ADLR,SIBVL,2,Sp
BAGL,ADFR,1,Sp
BAGL,BAGR,1,Sp
BAGL,URXR,1,Sp
BAGL,CEPVR,2,Sp
BAGL,AINL,1,Sp
BAGL,AUAR,2,Sp
BAGL,AIZR,2,Sp
BAGL,RIBR,19,Sp
BAGL,RIGL,3,Sp
BAGL,RIGR,7,Sp
BAGL,AIBL,2,Sp
BAGL,RIAR,18,Sp
BAGL,AVEL,2,Sp
BAGL,AVER,7,Sp
BAGL,RID,3,Sp
BAGL,AVAR,3,Sp
BAGL,RIPR,1,Sp
BAGL,URAVR,1,Sp
BAGL,RIVR,2,Sp
BAGL,CEPshVR,3,Sp
BAGR,BAGL,3,Sp
BAGR,AQR,3,Sp
BAGR,OLQVL,2,Sp
BAGR,AIYL,3,Sp
BAGR,RIBL,22,Sp
BAGR,RIBR,1,Sp
BAGR,RIGL,10,Sp
BAGR,RIAL,18,Sp
BAGR,AVEL,8,Sp
BAGR,AVAL,4,Sp
BAGR,SMDVL,1,Sp
URXL,ASIL,1,Sp
URXL,ADFL,1,Sp
URXL,ASHL,1,Sp
URXL,BAGR,2,Sp
URXL,URXL,3,Sp
URXL,IL2L,1,Sp
URXL,CEPDL,1,Sp
URXL,OLQVL,2,Sp
URXL,IL1DL,2,Sp
URXL,AIML,2,Sp
URXL,RIR,1,Sp
URXL,AUAL,14,Sp
URXL,AIZL,1,Sp
URXL,ADAL,6,Sp
URXL,RIGL,6,Sp
URXL,RMGL,5,Sp
URXL,RICL,8,Sp
URXL,AVJR,4,Sp
URXL,AVDR,1,Sp
URXL,RIAL,15,Sp
URXL,AVEL,9,Sp
URXL,RID,1,Sp
URXL,AVBL,4,Sp
URXL,AVAL,1,Sp
URXL,HSNR,1,Sp
URXR,AWBR,2,Sp
URXR,ADFR,4,Sp
URXR,ADLR,3,Sp
URXR,ALMR,1,Sp
URXR,CEPDR,1,Sp
URXR,OLQVR,2,Sp
URXR,AIMR,3,Sp
URXR,URBR,8,Sp
URXR,RIR,4,Sp
URXR,AUAR,21,Sp
URXR,ADAR,1,Sp
URXR,RIFR,3,Sp
URXR,RIGR,7,Sp
URXR,RMGR,6,Sp
URXR,RICR,3,Sp
URXR,RIAR,20,Sp
URXR,AVER,2,Sp
URXR,AVBL,2,Sp
URXR,AVBR,3,Sp
URXR,AVAR,2,Sp
URXR,RIPR,10,Sp
URXR,RMDDL,2,Sp
URXR,RMDR,8,Sp
URXR,SMBVR,7,Sp
URXR,SIADL,2,Sp
URXR,SIAVR,4,Sp
ALNL,RMGL,1,Sp
ALNL,SAAVL,8,Sp
ALNL,RIAL,1,Sp
ALNL,RMDDR,1,Sp
ALNL,RMHL,1,Sp
ALNL,SMDVL,1,Sp
ALNL,SMBDR,7,Sp
ALNL,SIADR,1,Sp
ALNR,ADER,1,Sp
ALNR,SAAVR,6,Sp
ALNR,RIML,5,Sp
ALNR,AVAL,6,Sp
ALNR,SMDDR,1,Sp
ALNR,SMDVL,2,Sp
ALNR,SMBDL,4,Sp
PLNL,SAADL,5,Sp
PLNL,SMBVL,10,Sp
PLNL,SIAVL,10,Sp
PLNR,SAADR,8,Sp
PLNR,SAAVL,1,Sp
PLNR,RMDVL,1,Sp
PLNR,SMDVL,2,Sp
PLNR,SMBVR,10,Sp
PLNR,SIAVR,10,Sp
SDQL,ALML,1,Sp
SDQL,FLPL,2,Sp
SDQL,DVA,1,Sp
SDQL,RIS,8,Sp
SDQL,PVR,1,Sp
SDQL,AIBR,2,Sp
SDQL,RICR,3,Sp
SDQL,SAADR,2,Sp
SDQL,AVDL,3,Sp
SDQL,AVEL,1,Sp
SDQL,RMFL,3,Sp
SDQL,AVBL,1,Sp
SDQL,AVBR,2,Sp
SDQL,AVAL,6,Sp
SDQL,AVAR,8,Sp
SDQL,PVCL,1,Sp
SDQL,RIPR,1,Sp
SDQL,SMBDR,11,Sp
SDQL,SIBVL,1,Sp
SDQL,SIADR,2,Sp
SDQR,ADLL,1,Sp
SDQR,SDQL,4,Sp
SDQR,ALML,1,Sp
SDQR,DVA,10,Sp
SDQR,AIBL,8,Sp
SDQR,RICL,1,Sp
SDQR,RICR,3,Sp
SDQR,AVBL,23,Sp
SDQR,AVBR,19,Sp
SDQR,AVAL,8,Sp
SDQR,RMHL,15,Sp
SDQR,RMHR,7,Sp
SDQR,SIADL,2,Sp
SDQR,vBWMR7,1,Sp
AQR,BAGL,8,Sp
AQR,BAGR,5,Sp
AQR,URXL,5,Sp
AQR,DVA,6,Sp
AQR,RIR,1,Sp
AQR,PVPL,3,Sp
AQR,PVPR,1,Sp
AQR,RIGL,1,Sp
AQR,AVJL,3,Sp
AQR,AVDL,3,Sp
AQR,AVDR,2,Sp
AQR,RIAL,8,Sp
AQR,RIAR,4,Sp
AQR,AVBL,7,Sp
AQR,AVBR,12,Sp
AQR,AVAL,4,Sp
AQR,AVAR,6,Sp
AQR,PVCL,1,Sp
AQR,PVCR,4,Sp
PQR,PHBL,2,Sp
PQR,AVHL,1,Sp
PQR,PVPR,1,Sp
PQR,LUAR,3,Sp
PQR,PVNL,2,Sp
PQR,AVG,1,Sp
PQR,AVJR,1,Sp
PQR,AVDL,15,Sp
PQR,AVDR,20,Sp
PQR,AVAL,23,Sp
PQR,AVAR,26,Sp
PQR,PVCL,1,Sp
PQR,PVCR,1,Sp
PQR,DA08,1,Sp
PQR,DB07,2,Sp
PQR,AS11,2,Sp
ALML,SDQL,2,Sp
ALML,ALML,1,Sp
ALML,CEPDL,2,Sp
ALML,CEPVL,3,Sp
ALML,AIML,1,Sp
ALML,RIFL,2,Sp
ALML,BDUL,15,Sp
ALML,RMGL,3,Sp
ALML,RICL,2,Sp
ALML,RICR,3,Sp
ALML,AVDR,3,Sp
ALML,AVEL,3,Sp
ALML,PVCL,11,Sp
ALML,PVCR,4,Sp
ALML,RMDDR,1,Sp
ALML,SMBDR,2,Sp
ALML,hyp,1,Sp
ALMR,CEPDR,1,Sp
ALMR,CEPVR,3,Sp
ALMR,URBR,1,Sp
ALMR,BDUR,14,Sp
ALMR,PVCR,10,Sp
ALMR,RMDDL,1,Sp
ALMR,SMDDL,1,Sp
ALMR,SIADL,1,Sp
AVM,ADER,4,Sp
AVM,BDUL,3,Sp
AVM,BDUR,5,Sp
AVM,PVR,6,Sp
AVM,AVHL,3,Sp
AVM,PVNL,4,Sp
AVM,PVNR,3,Sp
AVM,AVKL,1,Sp
AVM,AVJR,1,Sp
AVM,AVDL,1,Sp
AVM,AVDR,1,Sp
AVM,RID,2,Sp
AVM,AVBL,13,Sp
AVM,AVBR,9,Sp
AVM,PVCL,10,Sp
AVM,PVCR,17,Sp
AVM,SIBVL,4,Sp
AVM,DA01,2,Sp
AVM,VA02,1,Sp
AVM,VB03,1,Sp
AVM,hyp,1,Sp
PVM,AVM,2,Sp
PVM,PVM,6,Sp
PVM,DVA,3,Sp
PVM,PDEL,10,Sp
PVM,PDER,7,Sp
PVM,PVR,3,Sp
PVM,AVKL,15,Sp
PVM,PVCL,1,Sp
PVM,PVCR,2,Sp
PVM,vBWMR10,2,Sp
PVM,hyp,7,Sp
PLML,DVA,9,Sp
PLML,PDEL,16,Sp
PLML,PDER,19,Sp
PLML,AVDR,5,Sp
PLML,AVAL,4,Sp
PLML,AVAR,5,Sp
PLML,VA09,6,Sp
PLML,hyp,10,Sp
PLMR,DVA,19,Sp
PLMR,PDEL,18,Sp
PLMR,PDER,10,Sp
PLMR,AVDL,8,Sp
PLMR,AVDR,5,Sp
PLMR,AVAL,3,Sp
PLMR,AVAR,5,Sp
FLPL,FLPR,2,Sp
FLPL,DVA,1,Sp
FLPL,ADEL,22,Sp
FLPL,ADER,3,Sp
FLPL,RIS,1,Sp
FLPL,AIBL,3,Sp
FLPL,AIBR,3,Sp
FLPL,AVDL,30,Sp
FLPL,AVDR,34,Sp
FLPL,AVBL,22,Sp
FLPL,AVBR,22,Sp
FLPL,AVAL,33,Sp
FLPL,AVAR,48,Sp
FLPL,PVCR,6,Sp
FLPL,DD01,6,Sp
FLPL,VA01,5,Sp
FLPL,hyp,4,Sp
FLPR,FLPL,14,Sp
FLPR,DVA,6,Sp
FLPR,ADER,6,Sp
FLPR,ADAL,1,Sp
FLPR,ADAR,1,Sp
FLPR,AVJL,2,Sp
FLPR,AVJR,2,Sp
FLPR,AVDL,25,Sp
FLPR,AVDR,8,Sp
FLPR,AVEL,21,Sp
FLPR,AVER,7,Sp
FLPR,AVBL,30,Sp
FLPR,AVBR,11,Sp
FLPR,AVAL,23,Sp
FLPR,AVAR,10,Sp
FLPR,PVCL,2,Sp
FLPR,VB01,1,Sp
FLPR,hyp,3,Sp
DVA,URXL,1,Sp
DVA,AQR,6,Sp
DVA,PDEL,2,Sp
DVA,URYDL,3,Sp
DVA,RIR,4,Sp
DVA,AUAL,4,Sp
DVA,AUAR,8,Sp
DVA,AIZL,5,Sp
DVA,AIZR,3,Sp
DVA,PVR,2,Sp
DVA,PVPR,3,Sp
DVA,SAADR,5,Sp
DVA,SAAVL,3,Sp
DVA,SAAVR,1,Sp
DVA,AVDR,2,Sp
DVA,RIAL,3,Sp
DVA,RIAR,4,Sp
DVA,RIMR,5,Sp
DVA,AVEL,19,Sp
DVA,AVER,17,Sp
DVA,AVBL,1,Sp
DVA,AVBR,1,Sp
DVA,AVAL,6,Sp
DVA,AVAR,2,Sp
DVA,PVCL,4,Sp
DVA,PVCR,1,Sp
DVA,SABD,2,Sp
DVA,SMDVL,1,Sp
DVA,SMBDL,6,Sp
DVA,SMBDR,6,Sp
DVA,SMBVL,5,Sp
DVA,SMBVR,6,Sp
DVA,DA02,1,Sp
DVA,DB02,2,Sp
DVA,DB03,3,Sp
DVA,DB04,1,Sp
DVA,DB07,1,Sp
DVA,VA02,2,Sp
DVA,VA06,1,Sp
DVA,VA08,1,Sp
DVA,VA12,1,Sp
DVA,VB01,1,Sp
DVA,VB07,1,Sp
DVA,VB11,2,Sp
DVA,vBWML22,2,Sp
DVA,hyp,1,Sp
PVDL,PVDR,10,Sp
PVDL,AVFL,1,Sp
PVDL,PVPL,1,Sp
PVDL,AVG,8,Sp
PVDL,AVDL,1,Sp
PVDL,AVDR,1,Sp
PVDL,AVAL,13,Sp
PVDL,AVAR,29,Sp
PVDL,PVCL,13,Sp
PVDL,PVCR,36,Sp
PVDL,DD05,3,Sp
PVDL,VD10,3,Sp
PVDL,hyp,7,Sp
PVDR,DVA,5,Sp
PVDR,PVDL,2,Sp
PVDR,PVR,4,Sp
PVDR,AVDL,1,Sp
PVDR,AVAL,9,Sp
